Primary Geography ID,Primary Geography NameCol,Other Geography ID,Other Geography NameCol,Primary Area (sq ft),Intersection Area (sq ft),Percentage Overlap
ss,10,pp,100,780600097.1747944,203319868.65931493,26.04661072874385
ss,10,pp,106,780600097.1747944,87494703.30152997,11.208646222079304
ss,10,pp,101,780600097.1747944,86032304.69724102,11.02130335476712
ss,10,pp,113,780600097.1747944,306417567.3461426,39.25410315155631
ss,10,pp,105,780600097.1747944,87178323.1947882,11.16811585218993
ss,10,pp,103,780600097.1747944,10104855.053401304,1.29449830841343
ss,10,fb,47,780600097.1747944,277592468.5158744,35.56141864708415
ss,10,fb,51,780600097.1747944,45407333.99957611,5.816977753899556
ss,10,fb,54,780600097.1747944,384238574.62974006,49.22348536983338
ss,10,fb,50,780600097.1747944,64401423.22879983,8.250245351222247
ss,10,sd,27,780600097.1747944,635782095.8486236,81.44786275965032
ss,10,sd,29,780600097.1747944,94808141.14464228,12.145545649786479
ss,10,sd,28,780600097.1747944,48286628.57850845,6.185834302771802
ss,10,bid,Greater JFK,780600097.1747944,9136578.464555223,1.1704557170339849
ss,10,ibz,JFK,780600097.1747944,206718565.59300917,26.482006131075348
ss,10,cd,414,780600097.1747944,195578033.72008473,25.05483081899877
ss,10,cd,484,780600097.1747944,119964374.78621137,15.368224423798473
ss,10,cd,410,780600097.1747944,86331266.30818157,11.059602300926949
ss,10,cd,483,780600097.1747944,191997413.44117832,24.59612984114011
ss,10,cd,412,780600097.1747944,95862636.33382481,12.2806334102158
ss,10,cd,413,780600097.1747944,90866372.58531347,11.640579204919877
ss,10,dsny,QE14,780600097.1747944,195475267.628399,25.041665807611036
ss,10,dsny,QE10,780600097.1747944,86069398.01522247,11.026055252456565
ss,10,dsny,QE12,780600097.1747944,95821532.93095882,12.275367794311478
ss,10,dsny,QE13,780600097.1747944,90827755.4203407,11.635632092421105
ss,10,hc,45,780600097.1747944,619858455.728476,79.40793986215395
ss,10,hc,44,780600097.1747944,160741640.24998674,20.59205998458811
ss,10,cc_upcoming,32,780600097.1747944,181315419.58474562,23.22769626098892
ss,10,cc_upcoming,31,780600097.1747944,448716094.5063629,57.48347920150015
ss,10,cc_upcoming,28,780600097.1747944,143149664.70566192,18.33841236040833
ss,10,cc_upcoming,27,780600097.1747944,7418918.378025128,0.9504121771027477
ss,10,cc,32,780600097.1747944,205893216.97410297,26.37627355150056
ss,10,cc,28,780600097.1747944,186000168.87878028,23.82784341841179
ss,10,cc,31,780600097.1747944,371592877.2245458,47.603488466045825
ss,10,cc,27,780600097.1747944,15738907.25729416,2.0162574043044033
ss,10,nycongress,5,780600097.1747944,780600097.174792,99.99999999999969
ss,10,sa,23,780600097.1747944,269323866.7499321,34.50215644664777
ss,10,sa,31,780600097.1747944,401380730.7058629,51.41950816539348
ss,10,sa,29,780600097.1747944,25191111.344353504,3.227146836840917
ss,10,sa,32,780600097.1747944,84318719.31121509,10.801781810736077
ss,10,sa,24,780600097.1747944,385669.06343163946,0.049406740381852554
ss,10,nta,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,780600097.1747944,99626754.68062645,12.762841695921248
ss,10,nta,South Ozone Park,780600097.1747944,60146542.01264871,7.70516711826395
ss,10,nta,Hammels-Arverne-Edgemere,780600097.1747944,61900820.32935272,7.929901694015763
ss,10,nta,Far Rockaway-Bayswater,780600097.1747944,54206963.12383612,6.944268047112212
ss,10,nta,Lindenwood-Howard Beach,780600097.1747944,21932978.703429878,2.809758643742338
ss,10,nta,Ozone Park,780600097.1747944,3475253.66920699,0.4452028230312659
ss,10,nta,Rosedale,780600097.1747944,49709673.98747919,6.368135767263175
ss,10,nta,Springfield Gardens South-Brookville,780600097.1747944,43287661.7242701,5.545433811876274
ss,10,nta,Springfield Gardens North,780600097.1747944,27104584.961006977,3.4722753762273273
ss,10,nta,Baisley Park,780600097.1747944,44040676.05892034,5.64189989449343
ss,10,nta,St. Albans,780600097.1747944,9324470.264079832,1.1945258907637397
ss,10,nta,South Jamaica,780600097.1747944,11551745.487344997,1.4798544772353894
ss,10,nta,Jamaica,780600097.1747944,1561932.088199414,0.2000937604097763
ss,10,nta,park-cemetery-etc-Queens,780600097.1747944,96012456.04640348,12.29982629952249
ss,10,nta,Airport,780600097.1747944,196654113.10652736,25.19268365687789
ss,10,zipcode,11693,780600097.1747944,57308937.696778916,7.341651365942134
ss,10,zipcode,11692,780600097.1747944,23826906.687002677,3.052383259141112
ss,10,zipcode,11694,780600097.1747944,48045474.29747578,6.15494085529396
ss,10,zipcode,11420,780600097.1747944,56013190.76487378,7.175657672552292
ss,10,zipcode,11436,780600097.1747944,22699431.528926857,2.907946285310791
ss,10,zipcode,11691,780600097.1747944,81502653.6500781,10.441025301567157
ss,10,zipcode,11096,780600097.1747944,1343187.2679002455,0.1720711120536121
ss,10,zipcode,11414,780600097.1747944,21392337.434290227,2.7404989458385867
ss,10,zipcode,11417,780600097.1747944,6159042.261403631,0.7890137707764696
ss,10,zipcode,11430,780600097.1747944,199385167.13070482,25.542549616933734
ss,10,zipcode,11422,780600097.1747944,37886365.21103764,4.853492248868374
ss,10,zipcode,11413,780600097.1747944,37556427.21740387,4.811225024610023
ss,10,zipcode,11434,780600097.1747944,69384158.97912653,8.88856653108894
ss,10,zipcode,11419,780600097.1747944,2686963.385392899,0.34421765960800615
ss,10,zipcode,11435,780600097.1747944,12256549.8975958,1.5701445518589625
ss,10,zipcode,11433,780600097.1747944,2190537.4551760145,0.28062223705892037
ss,10,zipcode,11697,780600097.1747944,58872204.46770799,7.541916107976751
