Primary Geography ID,Primary Geography NameCol,Other Geography ID,Other Geography NameCol,Primary Area (sq ft),Intersection Area (sq ft),Percentage Overlap
cd,404,pp,110,65739639.72407758,65739639.70785824,99.99999997532791
cd,404,fb,46,65739639.72407758,65665972.927215606,99.88794158718976
cd,404,sd,28,65739639.72407758,1102671.5071478304,1.6773312293404155
cd,404,sd,24,65739639.72407758,64532173.571015835,98.16326016064322
cd,404,bid,82nd Street BID,65739639.72407758,138961.9269665409,0.21138224600833214
cd,404,dsny,QW04,65739639.72407758,65698095.117628135,99.93680432898047
cd,404,hc,46,65739639.72407758,6958566.710414721,10.585039315124355
cd,404,hc,42,65739639.72407758,58648454.373446286,89.21322754369446
cd,404,cc_upcoming,30,65739639.72407758,12483368.297382193,18.98910360594823
cd,404,cc_upcoming,25,65739639.72407758,26620810.616680104,40.49430560984662
cd,404,cc_upcoming,21,65739639.72407758,26340445.106491767,40.06782698695625
cd,404,cc,25,65739639.72407758,38416073.26353296,58.436695766470436
cd,404,cc,21,65739639.72407758,27323566.460544642,41.5633042335296
cd,404,nycongress,6,65739639.72407758,43109393.5408293,65.57595040339139
cd,404,nycongress,14,65739639.72407758,22630246.183248308,34.42404959660865
cd,404,sa,39,65739639.72407758,28555435.668473803,43.43716483437798
cd,404,sa,35,65739639.72407758,11555311.953055661,17.57738862207888
cd,404,sa,30,65739639.72407758,22828112.93210385,34.72503504418035
cd,404,sa,34,65739639.72407758,2800779.1704442874,4.260411499362816
cd,404,ss,13,65739639.72407758,43100917.31439109,65.56305677258692
cd,404,ss,12,65739639.72407758,22444909.386830807,34.14212411421265
cd,404,nta,Elmhurst,65739639.72407758,31791353.891476184,48.359489076774466
cd,404,nta,Corona,65739639.72407758,19395768.040824816,29.503915936005633
cd,404,nta,North Corona,65739639.72407758,4732910.450561344,7.199477317530664
cd,404,nta,Elmhurst-Maspeth,65739639.72407758,9506828.658824217,14.461333677407238
cd,404,zipcode,11373,65739639.72407758,40233619.49806642,61.20146028626711
cd,404,zipcode,11368,65739639.72407758,24007119.78619324,36.518483957253075
cd,404,zipcode,11377,65739639.72407758,1193586.54898402,1.8156268485707276
cd,304,pp,83,56662587.26785768,56637946.66607147,99.95651345451324
cd,304,fb,57,56662587.26785768,3999330.995364867,7.058151044990353
cd,304,fb,44,56662587.26785768,7291138.413604002,12.867641181185457
cd,304,fb,37,56662587.26785768,22487432.41936358,39.68656128083259
cd,304,fb,28,56662587.26785768,22884685.439525243,40.38764649299163
cd,304,sd,14,56662587.26785768,1828334.0636751393,3.2267041655407733
cd,304,sd,19,56662587.26785768,5594650.550826813,9.873623532895797
cd,304,sd,23,56662587.26785768,1106932.9773496178,1.9535517715011483
cd,304,sd,32,56662587.26785768,48132669.67600614,84.94612053006234
cd,304,ibz,Ridgewood,56662587.26785768,247798.00980118293,0.4373220880821805
cd,304,ibz,North Brooklyn,56662587.26785768,493960.8163725302,0.8717583156544875
cd,304,dsny,BKN04,56662587.26785768,56622500.76621633,99.9292540217907
cd,304,hc,34,56662587.26785768,56662587.267857745,100.00000000000011
cd,304,cc_upcoming,37,56662587.26785768,40980420.22004481,72.32359515516032
cd,304,cc_upcoming,34,56662587.26785768,15682167.047812901,27.67640484483973
cd,304,cc,37,56662587.26785768,35204964.20512919,62.1308801850273
cd,304,cc,34,56662587.26785768,21457623.04687283,37.869119786990105
cd,304,nycongress,7,56662587.26785768,56662587.26785763,99.99999999999993
cd,304,sa,54,56662587.26785768,26339916.589942425,46.485552213539606
cd,304,sa,53,56662587.26785768,30322670.67791528,53.51444778646044
cd,304,ss,25,56662587.26785768,170669.22040477855,0.30120266058092987
cd,304,ss,18,56662587.26785768,56380059.403697155,99.50138552123477
cd,304,ss,12,56662587.26785768,111858.64375577468,0.19741181818435502
cd,304,nta,park-cemetery-etc-Brooklyn,56662587.26785768,5589455.980140485,9.864455983483039
cd,304,nta,Bushwick North,56662587.26785768,21487818.738088954,37.92241013724077
cd,304,nta,Bushwick South,56662587.26785768,29580117.978941936,52.20396632986348
cd,304,zipcode,11206,56662587.26785768,5010978.404125616,8.84353970713959
cd,304,zipcode,11207,56662587.26785768,15215628.328222249,26.853041948639433
cd,304,zipcode,11237,56662587.26785768,18014133.42588744,31.791935904250714
cd,304,zipcode,11221,56662587.26785768,18237815.437007677,32.18669728368233
cd,303,pp,79,79461453.2340186,44975467.16236411,56.600358201238464
cd,303,pp,81,79461453.2340186,34485986.071654454,43.39964179876149
cd,303,fb,38,79461453.2340186,5447501.66868215,6.855527361976304
cd,303,fb,57,79461453.2340186,43530698.728837565,54.782157835242614
cd,303,fb,31,79461453.2340186,3379442.6362376804,4.2529333389927135
cd,303,fb,44,79461453.2340186,1047879.7754992904,1.3187271725489635
cd,303,fb,37,79461453.2340186,26055930.424761865,32.79065429123935
cd,303,sd,13,79461453.2340186,29089212.13883972,36.60795386307661
cd,303,sd,14,79461453.2340186,12484876.780450962,15.71186565602101
cd,303,sd,16,79461453.2340186,37806121.7742536,47.57793903279415
cd,303,bid,Bed-Stuy Gateway?BID,79461453.2340186,2175049.6531234486,2.7372387045550264
cd,303,dsny,BKN03,79461453.2340186,79425972.19139335,99.95534810756513
cd,303,hc,36,79461453.2340186,25849624.40917715,32.53102398347599
cd,303,hc,32,79461453.2340186,43100230.428978935,54.24042560868633
cd,303,hc,34,79461453.2340186,10511598.395862494,13.228550407837655
cd,303,cc_upcoming,36,79461453.2340186,60079021.265899666,75.60775548486819
cd,303,cc_upcoming,33,79461453.2340186,7124092.370760335,8.965469521151933
cd,303,cc_upcoming,41,79461453.2340186,12240381.659676103,15.404175435386852
cd,303,cc,35,79461453.2340186,2596853.861762352,3.268067416429531
cd,303,cc,36,79461453.2340186,58042926.62334905,73.04538774594175
cd,303,cc,33,79461453.2340186,7124092.370760335,8.965469521151933
cd,303,cc,41,79461453.2340186,11697580.378146803,14.72107531647672
cd,303,nycongress,8,79461453.2340186,78392495.12349506,98.65474633672329
cd,303,nycongress,7,79461453.2340186,893672.0480680219,1.124661092512499
cd,303,sa,57,79461453.2340186,17568260.54641528,22.10916089676303
cd,303,sa,55,79461453.2340186,6053446.51763963,7.618091881370302
cd,303,sa,56,79461453.2340186,55839746.16996364,70.27274722186661
cd,303,ss,20,79461453.2340186,5059781.190468227,6.36759206450312
cd,303,ss,25,79461453.2340186,74401672.04355031,93.63240793549681
cd,303,nta,Crown Heights North,79461453.2340186,11184493.22535145,14.07536959135704
cd,303,nta,Bedford,79461453.2340186,29010369.22303724,36.508732275006366
cd,303,nta,Clinton Hill,79461453.2340186,5916059.491452748,7.445194179912126
cd,303,nta,Ocean Hill,79461453.2340186,1047879.7754992904,1.3187271725489635
cd,303,nta,Stuyvesant Heights,79461453.2340186,31406911.74725265,39.524713517077856
cd,303,nta,Bushwick South,79461453.2340186,895739.7714251913,1.1272632640976066
cd,303,zipcode,11238,79461453.2340186,2687296.976175304,3.381887527605439
cd,303,zipcode,11216,79461453.2340186,17046321.23370779,21.45231497781117
cd,303,zipcode,11206,79461453.2340186,13211482.633791305,16.626278649702922
cd,303,zipcode,11205,79461453.2340186,8857522.166903885,11.146942078718304
cd,303,zipcode,11213,79461453.2340186,2230951.836234687,2.8075900269082723
cd,303,zipcode,11233,79461453.2340186,15085795.318078175,18.985048352500716
cd,303,zipcode,11221,79461453.2340186,20342040.366372865,25.599884646539717
cd,303,hd,Bedford Historic District,79461453.2340186,2527676.2059877343,3.1810092857773204
cd,303,hd,Alice and Agate Courts Historic District,79461453.2340186,67013.27628132005,0.0843343200431561
cd,303,hd,Stuyvesant Heights Historic District,79461453.2340186,1532133.467799546,1.9281468000431907
cd,303,hd,Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District,79461453.2340186,2914523.4575499306,3.6678456521132197
cd,308,pp,78,45604070.77726162,2946543.877879876,6.4611422350239724
cd,308,pp,77,45604070.77726162,42657526.89938175,93.53885776497603
cd,308,fb,38,45604070.77726162,32862587.2057328,72.06064424871084
cd,308,fb,57,45604070.77726162,12741483.57152883,27.939355751289174
cd,308,sd,17,45604070.77726162,29928252.66889415,65.62627449437365
cd,308,sd,13,45604070.77726162,8383945.814568269,18.384204900297057
cd,308,sd,16,45604070.77726162,7291872.293799209,15.98952060532931
cd,308,bid,North Flatbush?BID,45604070.77726162,268454.1726329312,0.5886627400964028
cd,308,dsny,BKN08,45604070.77726162,45547135.991679445,99.87515415924105
cd,308,hc,36,45604070.77726162,11188317.987613836,24.533594911427027
cd,308,hc,38,45604070.77726162,2811608.313377718,6.1652573234308665
cd,308,hc,32,45604070.77726162,31604144.476270076,69.30114776514212
cd,308,cc_upcoming,35,45604070.77726162,22762008.819094166,49.912230270556016
cd,308,cc_upcoming,36,45604070.77726162,16145267.274451964,35.40312739471946
cd,308,cc_upcoming,39,45604070.77726162,134935.5645021576,0.29588491159310504
cd,308,cc_upcoming,41,45604070.77726162,6561859.119213324,14.388757423131388
cd,308,cc,35,45604070.77726162,22510947.381411664,49.361706088386555
cd,308,cc,36,45604070.77726162,17611771.942183573,38.618859329910684
cd,308,cc,39,45604070.77726162,134935.5645021576,0.29588491159310504
cd,308,cc,41,45604070.77726162,5346415.889164216,11.723549670109627
cd,308,nycongress,9,45604070.77726162,34652248.84191162,75.98499048727328
cd,308,nycongress,10,45604070.77726162,8216305.02762593,18.01660441182065
cd,308,nycongress,8,45604070.77726162,1723708.5835481163,3.779725261735986
cd,308,nycongress,7,45604070.77726162,1011808.3241759649,2.218679839170096
cd,308,sa,43,45604070.77726162,12530984.848844059,27.477776951201598
cd,308,sa,44,45604070.77726162,8180434.00292753,17.937946905841414
cd,308,sa,57,45604070.77726162,8023061.674685531,17.592862957062735
cd,308,sa,52,45604070.77726162,1713272.4062535465,3.756840950935001
cd,308,sa,55,45604070.77726162,6945117.671732141,15.229161680880043
cd,308,sa,56,45604070.77726162,8211200.172818816,18.00541055407921
cd,308,ss,20,45604070.77726162,38165270.08770397,83.68829676216829
cd,308,ss,25,45604070.77726162,7438800.689557675,16.311703237831768
cd,308,nta,Crown Heights North,45604070.77726162,36368028.3560928,79.74732899113482
cd,308,nta,Prospect Heights,45604070.77726162,9084725.800526677,19.92086593518831
cd,308,nta,Park Slope-Gowanus,45604070.77726162,151316.6206421548,0.33180507367689177
cd,308,zipcode,11217,45604070.77726162,1097258.26323917,2.406053329314337
cd,308,zipcode,11238,45604070.77726162,12902420.403534526,28.292255896523443
cd,308,zipcode,11216,45604070.77726162,9422533.088335104,20.66160526404853
cd,308,zipcode,11213,45604070.77726162,17895031.304323807,39.23998669269311
